date,median,n_available,p10,p25,p75,p90,variable
2025-02-01,67.91742594026161,196,11.0284900279581,23.619584944186876,153.40350259302525,354.702680712547,permits units SA
2025-03-01,202511.0,196,202511.0,202511.0,202511.0,202511.0,permits units SA
2025-04-01,59.4408444966473,196,9.7924039898747,20.902368180084252,132.797791758486,329.020856320151,permits units SA
2025-05-01,202512.0,196,202512.0,202512.0,202512.0,202512.0,permits units SA
2025-06-01,52.279876046260796,196,10.4403681121555,21.6093575290502,143.44993666499101,388.19786643617397,permits units SA
2025-07-01,202601.0,196,202601.0,202601.0,202601.0,202601.0,permits units SA
2025-08-01,56.12598204204385,196,9.50105126530401,25.852107784310174,132.2247979488905,281.1105141236455,permits units SA
2025-09-01,202602.0,196,202602.0,202602.0,202602.0,202602.0,permits units SA
2025-10-01,65.00257239301484,196,9.493254146223025,24.9609075989557,138.1022808600155,317.007051833324,permits units SA
2025-11-01,202603.0,196,202603.0,202603.0,202603.0,202603.0,permits units SA
2025-12-01,61.84131379080605,196,7.71323895766326,21.841611610358203,139.00810487494522,357.3361099121925,permits units SA
2026-01-01,202604.0,196,202604.0,202604.0,202604.0,202604.0,permits units SA
2026-02-01,58.42022414697645,196,11.47980798035785,25.619502592327496,151.01066167486326,339.3625808171955,permits units SA
2026-03-01,202605.0,196,202605.0,202605.0,202605.0,202605.0,permits units SA
2026-04-01,60.783599314628304,196,9.590467345622201,23.086122419658576,154.49280468214027,319.1175168359125,permits units SA
2026-05-01,202606.0,196,202606.0,202606.0,202606.0,202606.0,permits units SA
2026-06-01,59.9336681150102,196,10.78814688941325,26.361520579864802,152.35213023518727,394.844241297502,permits units SA
